m,q,h,n,epsilon,E_n
3.105874010952058,3.581168276268885,2.349338450474244,4.459418378414442,2.9671510382091326,-0.0660793621804386
4.018837069069669,1.8062770247619533,4.564424763986681,1.1575829698649105,1.542987679565746,-0.0804538003915218
2.434068559068267,2.9499646582533625,1.1458590765663312,3.172039818658788,3.252858223070588,-0.1648314665578661
1.5504632782892025,4.378117995467568,3.629943353046637,4.1706146746872905,1.988124987567796,-0.0786021000354298
3.169944746833011,4.213214141987983,2.224352087149097,3.6938553912317578,4.930444928624187,-0.0760810979673125
3.5518797036531065,1.2452206446956184,1.073959139353776,1.7847007757658,4.334725523899241,-0.0154640755740502
4.929659939185442,3.076600878054905,1.3510626544940871,2.0118782302838216,3.764103261434356,-0.5273927961911372
1.504021384128424,4.348211219167114,4.715547881589192,4.256555670687607,1.9234347269675096,-0.0450890093767859
4.071911729982564,3.387185140362785,2.5558602335073437,2.106278384326868,4.9702420323489465,-0.0935843634416244
2.727653445716176,4.499722506618717,2.81584441220053,1.725784780408568,1.6644437705914132,-2.136551169344328
3.45882152006619,4.372616913524453,1.0672208815078434,3.075264011134756,2.2865705121655813,-2.8064754638977782
4.445155335968529,2.539247943894031,4.641137577416538,3.5916160515624287,3.446008525521501,-0.0070009343510297
4.349941097646795,2.210218731775564,4.202079186175942,4.622784380645768,4.416758945034251,-0.0017627522468075
4.621798604356565,3.776924155712239,4.356546077944142,3.8469492312702274,2.827526823259669,-0.0523531822477642
1.17829382402517,2.5377218327004742,4.845576766484042,3.405803306843725,1.4233130185468,-0.0110715583403852
4.097697814725198,3.982804310030707,1.375732041465061,2.8246169611612686,2.514560193879087,-1.3498792216959583
3.587965852348592,4.741327132859551,4.72367720512854,1.0349763948059256,2.189545531616764,-1.9780110910624225
4.837759705732012,4.798226894552627,3.5077010379769957,3.9746161977026206,2.589947435763168,-0.2458442131324448
1.5006784048222768,1.7116912457678095,2.725233481426351,4.900240101734776,1.664460316452162,-0.003259194820444
4.71371640542381,1.555986825871301,4.487778614762162,1.7712571044975918,2.790813897138773,-0.0070179345229231
4.029898924567988,1.1634428709577334,4.340024499956328,3.9762737367571193,4.060527630986838,-0.0001879674136813
3.301642962488646,1.1836781565694858,3.592939580001505,3.42613105183656,1.97368637400546,-0.0013724944517711
3.255413086907276,2.2553941621107314,1.106612556794174,3.9120999446441305,2.877195710030514,-0.0678665929388706
2.9866123942498963,2.464839611335488,2.8284712554851748,1.8754350129782476,2.6566170654549346,-0.0693869887109659
4.470966604073796,2.823484882244148,1.327143053435695,2.440175892649213,3.476247904145753,-0.2802554616083455
3.392821265305276,1.8996809456870816,2.167089593473784,2.317965913132607,4.705204705335396,-0.0098870969392643
2.314869422865225,4.317840140670153,1.3750520971085385,1.8679753257896,1.0528964636719378,-13.751524244611184
4.157129982495366,3.7526100275909777,2.4081278658510965,3.4613467505372806,1.1590926902829843,-1.1039558854444758
4.894657238227048,3.980871664828428,4.400795706657766,3.1363943619989665,4.176184543596917,-0.0462446925931132
4.122131575356484,4.138989147738754,3.619249544121298,4.1525650298047605,3.000330031781786,-0.0743705536041159
4.224235922714287,2.514359034887903,3.938289580712728,4.486026880586716,1.6531931085599751,-0.0247389429621381
4.224019398685853,1.2057955787186363,4.415179574395808,4.732901265126909,2.569972055912492,-0.000387010038519
4.0747350091929855,3.000010665312326,1.257356344871694,2.1657029842132496,2.791441191997251,-0.7140507297713082
1.4540776393547477,2.334023738764839,4.994725356009028,3.1873472589294014,4.492557095652291,-0.0010545070415874
2.1140211598402368,4.381416132435991,4.0668517329170655,2.3150475734267792,1.606776139824694,-0.4255299066285783
2.482728770562411,4.5215647771026966,4.893198180857491,3.960958869301833,3.371095720283753,-0.0303854640318823
2.296251276149084,2.6734689080393217,1.4552749018758422,3.751485517118534,1.8459763571077632,-0.1443713702835044
2.522042888155705,3.9967907060690697,2.274403607724781,4.9034449246215575,2.754868924597368,-0.0852253028280587
1.788488297185141,2.8491858657736038,3.523619050767115,3.9582162063562234,2.8288488468077517,-0.0094641765140425
4.41420584088384,3.651281319951253,2.166300962429548,4.254247582098655,1.057956056155084,-1.031633438544158
1.8994916214585649,4.747163636100426,2.125228953815695,4.163864500775551,1.4269999942411968,-0.7561912305470034
2.2914433916986265,3.106883775964028,2.278028387870312,2.4609765111977224,2.381999997406338,-0.1496588696138233
1.0234551928959603,4.4539814220813145,2.795217056561227,4.526670945370517,2.38672815286299,-0.0552048981641425
2.773814462662308,4.556000877841026,4.0144307650659705,2.4477221868144783,4.735678637054573,-0.0689899733541831
2.502143200238565,1.3144214626634656,2.7574120131667548,1.8529777488964536,2.600652623770748,-0.0052875235460638
4.131312229380655,4.122574817601667,1.508764640640675,1.6749587949829483,2.084986471627148,-5.37297083420966
3.70649003777112,2.8517476943096867,3.232281538924404,3.912998158173616,2.073213494406395,-0.0445647569291701
3.844536249222248,2.3812242482436483,3.2040958918931133,1.2690661959127607,4.451326532053091,-0.0471624859861215
1.302792172985538,3.2638709527121423,2.6859250581658736,1.0421181169716824,3.548138683829846,-0.1873674834019077
2.4448960750087694,1.2171181083193423,4.149650421799223,3.0568699085245945,1.786185904409876,-0.0013063846192803
1.8773786088383768,4.310061578937171,2.15964501523231,4.51730236240854,1.971949346566697,-0.2188170730232967
2.3028704158406224,2.708372768906058,3.039743365340744,1.0874185096224065,3.139239738069292,-0.1438457452741457
2.1534991703022404,3.2084315717838474,1.2292438180379357,1.5170145735796603,2.607486142379332,-1.2064970298418476
2.1191579290880345,2.9362763073406324,2.422267546620845,1.219985271787464,2.3702443677328646,-0.4013482528394538
2.4888030075985768,2.2159461868161285,2.0925343846299413,2.65957455207198,3.6604909310725247,-0.0180754517415281
2.857076075705972,1.1270723282857702,3.232413760695877,3.069743737404948,4.773358276713619,-0.0002568814612314
1.71396604608488,2.500572177504165,1.231148116362356,3.709812023982689,4.413079864082961,-0.0206187253263574
2.313881697406419,4.615880958122515,2.262677465804081,2.941856816136724,3.8318930434891127,-0.2018154641286489
2.6270303507192456,3.6937441273980527,1.261996490147847,2.7293461633225107,1.3481359665904271,-2.8349239181882413
3.649378850752206,4.455274648037111,4.201934653026584,2.2661696911009144,2.086251135109223,-0.4554180886148596
4.637670171964697,3.121714305585686,1.5641095246144627,4.174905487134112,1.954422542218171,-0.3380009695180275
3.765996410220657,1.3241240169751172,3.726486799541906,1.6935782890573776,4.028036553670248,-0.0022392780892452
2.111286707312642,2.411031985358814,4.2610980155094245,2.0379465182041905,3.7734337000014135,-0.008305524293137
1.1851160066335629,4.274059754822638,2.2029116318476945,2.3249839085415123,4.037167510602236,-0.1156233747905521
4.408312533775696,4.204690967172074,3.6863110906818974,4.496982358857185,1.812301386242348,-0.190823360026667
3.21586751773248,2.697875429396835,3.256777651549516,2.4850084145036955,1.422565032895895,-0.1606643528546132
1.546577861419872,2.865473204584009,4.912744975700562,3.524194537090056,1.5958582217697193,-0.017073022409966
4.759475164846035,2.7511401946351746,2.1670621805704027,1.1810039022622432,4.805423788642546,-0.2253259273959645
3.528654500560751,1.628899796066357,4.735701302010419,1.7334240519203084,1.1087825830717506,-0.0374822449907259
4.92711880340161,4.3322473508363055,1.529390905246367,1.4289478652152177,4.645650977378855,-2.104714023695931
4.859362283204021,1.2332232949177824,3.364991143317048,2.4244110453270777,4.942848782949367,-0.0008640147628151
2.6579458961501428,1.207969011365052,3.2992597578771647,3.0476484976645684,2.9775712419261464,-0.0007892093617351
2.267692704794905,1.856885332802265,4.5435073624829325,4.019583931872407,1.0802305477455807,-0.0086587853764756
2.1930893544913097,4.528086571551501,2.1987736486496416,1.7342257887014545,2.600906728879824,-1.171664689953398
2.4973940299330635,2.794542446056919,3.6490164736177424,2.025005185655973,1.6705677207264409,-0.1249418193034788
3.089693527337233,3.5933765608120973,1.7933990372268194,3.4973748121128163,3.949204676675338,-0.1049491276027897
1.985930377467692,3.399960645704138,4.39360520186077,1.3260551347954048,1.9137232206074373,-0.2668370415336751
1.712835601510433,2.99815543298038,2.394903218248965,4.193007545131809,4.929631249907784,-0.0070596989207427
2.3721788968270205,4.566277393148879,1.241082102525803,3.1909589225437625,1.0921149660619769,-6.891701261072867
3.6832798088765446,3.2386118200282508,3.137643559747735,1.3750122252754555,2.125064749132534,-0.6025812957273596
1.2075159050930022,2.108120151637721,1.1759395907237438,1.2631949299793637,1.576467360904778,-0.5436301971201227
3.0664819493390194,3.043404256904187,4.50980982231562,2.3413286741118227,1.3210393675622294,-0.1690115000845862
2.064179667329658,1.49334167287868,1.8731577776062247,1.8414259225513996,2.1403174376738896,-0.0235440213336967
4.822001167245883,4.418422056546094,2.781215307374355,4.613902749233072,3.8928816904528096,-0.092057168344078
3.204273966939285,2.928961623351275,2.7646090668779126,3.536928527060428,3.792543542714036,-0.0214344924802874
4.123910884068953,4.1713110853452005,4.743101366166211,3.808135298372047,2.853783858584701,-0.0587378298027959
1.6782489979874318,3.717597463506992,1.7448092822960255,1.610493971245789,2.672636031129767,-0.7104313065913579
3.702296662048068,2.472101273576909,2.407680272555468,3.141258151884951,2.4076984614931813,-0.0521239339010076
1.8064090768881829,1.86157576852572,4.384293160711673,2.101091737977999,4.95334225703712,-0.0013024561554284
2.395107048286162,3.477024649009947,1.8550671515367536,4.893287211931245,3.663940648694882,-0.039559288703318
3.4775586396775333,2.779544427702649,2.3403876332599243,4.8181565896682885,3.914957954583681,-0.0133133497348579
3.810367763436527,1.4252675723005428,2.2977701356485065,1.1208956738843514,3.6204294256805474,-0.0226047029749021
3.55293733629295,4.312647240335608,2.748605328564522,2.012767712911923,4.070097442742384,-0.3030062646917514
4.2421496831076695,1.2824489476470289,2.645439529709717,1.4566451304768226,2.721369923109013,-0.0130430146512024
1.8505375295660025,3.519927613678313,1.6872490402525364,1.2717526865212676,4.567491205174472,-0.369678074370097
2.9236508345154286,1.9051437447469644,2.168050660116718,2.879142607067899,2.2101609771255832,-0.0252949308058272
3.8146182296676985,1.747178855221998,3.3467720714863463,1.6906544669293702,4.708852428746779,-0.0062591939344315
2.646788746920005,3.4415192097638223,1.8001906171214,3.347984311589941,2.2566727843549623,-0.2508933128161716
2.797270250405907,1.7972619615576706,1.19080210301317,3.637536545520955,2.1460976234893057,-0.04221794664126
1.8635662129232464,2.901520729037342,2.48677650834593,3.989880179456808,3.132528111988253,-0.01709127168386
3.845144259992263,2.6437114456353945,3.781842486851567,4.787384743349781,4.597643431470072,-0.0033884785962522
4.163840596855113,3.463278999325348,1.7266163097494207,1.415438760649303,3.8485053472059194,-0.8464396341545891
1.8418467459372956,3.821441986769355,3.968438224797097,3.319893524185277,1.210793111307377,-0.1929501614634079
1.3769980898541632,2.021871149947728,4.790802968719236,3.6955013471206666,1.1354335587152633,-0.0071182043296372
4.656934735367317,4.975667327497174,4.568354035846895,2.3602106401211262,1.618969848808098,-1.1708923055017182
1.4309629261320669,4.81739289675429,2.972059347206554,3.659007554357072,2.30532806946733,-0.153277928842535
2.6632200669823813,1.597986812623395,2.2340627487632068,4.138492010911397,1.3228739078460636,-0.014511020436351
1.9317329244569947,2.071195267245339,2.430416407826522,2.512501143158469,4.874617927087648,-0.005015176242617
2.260079771934459,3.2836707207650093,3.345574526667872,3.3762451761309933,2.929131077708494,-0.0300044174586251
1.7862244494763928,2.260043954570314,2.130371229182299,2.5968003703005644,4.791127092118511,-0.0082918320515088
3.219470911569024,3.465409983249948,4.380327512530123,3.183382630776425,1.393138784847558,-0.1537918741709089
1.1393335386781658,2.2298683142583844,3.7178536895519705,3.9510089653052254,4.811334228499259,-0.0007049301511155
2.893169837798291,1.2816981919468589,4.9262449772555215,3.763594873384239,3.312417971862206,-0.0002587611169997
1.775818425367779,4.525763327336641,4.9420539870705085,4.687915893868864,1.21029195579577,-0.1184461747953325
3.832651253855965,2.0334431933729937,4.339538659834834,1.862521468849156,2.254377023623145,-0.0246714512198327
4.360137429738751,1.0442090749954265,1.894473921442442,1.3989410169151997,1.9501078876751867,-0.0242586537678388
2.018589941540214,1.2624854949711195,3.696189373982711,1.66332494960302,3.271491696706292,-0.0015845627028886
2.3194255837710505,1.309974903673257,4.52003249503886,2.4742323685908056,2.317618872247777,-0.0012708498408975
2.2536315779731795,1.6473972010742457,2.7379908932241763,2.8411789281683184,3.3753550538529664,-0.0030094430743324
3.5488905150086985,2.1034648825635216,2.343840555301969,4.605043344356467,1.4087067735719514,-0.037564611216543
3.720273307319014,4.170466877887117,3.3360452113662324,3.878856535166132,4.806501451855832,-0.0363658815349937
4.969527363930795,2.469299077379056,4.649495499220563,3.8181594060711816,1.245004178275845,-0.0472779332041072
2.660619539651558,3.3452547976796887,1.5866073263446945,2.023465923418196,3.019452506748298,-0.4432232067952379
3.162094865014821,1.076443219909902,1.9410378853273735,3.025293301303217,2.314638036659246,-0.0028726336773059
1.9161951752126745,3.179306559425398,3.880351110700376,1.3161512988705648,2.35509719148528,-0.169164032307809
4.2033482911968285,2.3353871501164707,2.9152168318224896,4.127238146667638,1.5480284933525643,-0.0450528481798708
2.151560167441421,3.978456723007206,2.157002192649008,1.6133717760560988,3.702295662849772,-0.4058913361253869
2.1521204097054967,1.8327107665545288,4.930288249159602,1.4267018478966054,3.430610124606974,-0.0052119291622013
4.234348060712813,3.6372545237561584,4.223762041420301,4.823251962046161,1.3866517125513202,-0.1160854442865653
1.6241901440086752,2.1674317971103068,1.6024977586813285,3.4537506429837115,2.8040833156505944,-0.0186024437237622
2.8161902671631025,4.672418127937148,4.4025774962951365,1.407733756987026,3.9940078685315736,-0.273820466612274
2.3802425755519336,1.5810893273548143,1.3806164693182068,2.631141122944358,1.1774126609227156,-0.1016400975670771
2.3907970074799185,1.5046857194253094,4.520172425418604,4.276640451705392,3.0860575002466164,-0.000430439782983
2.829398956600217,4.3154104680160685,2.2613752762071786,1.1721119392717556,2.65359715889964,-2.4793577656919825
2.17692042575809,3.802569555759157,4.090447960749112,1.0384954884061297,4.42196205124957,-0.1612427662240109
3.556201058812652,3.120884068039261,4.5495980577118935,4.328243353595414,1.1985009885344096,-0.0757112942196826
2.452809902391009,4.457319293772328,1.4771851980716963,2.21849527642596,3.2034944542200137,-1.0980800992249389
3.7177945680619393,4.176020210260802,4.635138730625037,1.7071385410674038,1.214813708087644,-1.5295489917449865
2.7427840546181192,1.755163031662589,1.8307659705668196,2.8386695418926933,2.3976699355259083,-0.020955467152215
3.7921684630250345,1.785727868114205,4.189647477968132,1.6924531189645533,4.847858524625754,-0.0040791587361545
3.305801274397455,1.4749380566133787,4.18579106367282,4.2071541303191164,2.563327027175666,-0.000959714176189
4.255806885177389,4.18080868977764,3.1068464418284543,4.8495595822652735,1.9909546552761808,-0.1806201473945483
2.864607843738358,1.4620228544764249,1.0849240081508893,4.184235874629183,4.786255748339283,-0.0034655253291325
2.818804052461484,4.764717258022078,3.5918924509606067,1.3979860221957274,3.5879512103874243,-0.559471635047585
1.2682130470077686,4.849217711600733,2.9176621844472503,4.191542080595965,4.759560884271125,-0.0258724474237835
3.705427741773828,4.430172175152412,4.87938471417634,3.17952504830252,3.528251785970766,-0.0595466066710432
2.6702889748843286,3.466666646639108,1.6042140584771007,2.428903596373273,1.2777111431264991,-1.944939280212768
1.0891124283041296,1.8404600578761787,4.984668133363741,2.9430059286065373,3.899472836112377,-0.0004773333104185
4.108175367618662,4.123007323558957,1.6733551930447683,3.685491696346504,2.058047248841141,-0.9211653303904302
4.93352729219196,2.8602614253207683,4.839615137848942,2.0691894288345174,4.162363967254279,-0.0237568142891772
1.5765245321312742,3.196102841839056,2.1282363583952684,1.050558504230902,1.4988574306142275,-1.831019100079898
2.213829309667656,1.219958685491135,4.011933761695598,1.366023522219114,4.300537303455055,-0.0011034822133929
3.129704872233839,4.724098231491919,2.882372079807176,3.2214174842881564,1.0388730154406414,-2.093967990206729
2.4439802612183525,4.43075028404275,1.1722462588579452,2.0599743868635643,3.168176069615579,-2.011577793609732
2.736547637615642,1.971682572004025,1.9172749282456116,4.698962635744751,4.567726089694483,-0.0030527282160364
3.686699693135715,4.036409649047479,4.014546571644275,3.138595297765088,2.36211263909066,-0.1380968814689875
4.507557547039308,1.8822268847407968,1.067056850350169,3.1353717967068118,4.371649194783375,-0.0330594300508927
1.6467725254101184,3.45331195010648,1.6882254709999427,2.10953451545037,4.506824398145096,-0.1136348205230514
3.161746610706514,1.6390246889341489,1.4806505430064307,1.2662953630325022,4.900425010126659,-0.0337859696523452
4.2758212513459775,1.166047358699234,1.3663891394483807,4.488619550685771,4.831339703837106,-0.0011253426179894
2.2042373842423486,2.385886080877006,4.9488578713430895,3.988649023776101,4.714986292514396,-0.0010307295187609
4.363701225102973,4.518255435984001,3.8537572857858415,2.962995458822233,4.886327023318787,-0.0730217760508563
3.2338438290706724,3.188033750814311,4.460533445113213,4.790936494986461,4.02920179069733,-0.005632072448082
1.214190084198429,2.5174581175132573,1.5507112902649922,3.82135834061899,3.6612823412493705,-0.0129503600132372
4.558947295617058,4.8590306816313165,4.219242429721865,1.792472749419585,4.404384215915838,-0.2863048277707993
1.0257804651868194,3.038411606958842,3.553270010813142,1.0276342757131496,2.003207901775184,-0.2042514884287727
2.433173766451973,2.7347438497436043,3.0151738521959426,4.781021975165928,1.19039507367324,-0.0577698603410829
2.01152168279488,2.630461067803978,2.677241606963036,4.9160279017422095,1.4936761476703335,-0.0311491029022773
3.927916286085513,1.0521466037946183,1.30909663211501,1.71594957291742,1.822048975450845,-0.0359173859375415
1.1909122325390693,2.6833403890014136,1.2434883998906492,2.049286296855519,3.397612968905052,-0.1029570948698813
4.640822294612498,2.7340482304146967,4.945050525639848,1.934388910118308,3.302914271193759,-0.0324717714015194
2.1208100238641334,3.0273288119271387,2.9384824971085584,3.468723783060121,1.2254037732464855,-0.1427269805527191
1.2233842205190115,1.302444911693585,2.8084127269542383,2.636806308282323,2.912611720565046,-0.0009459470618382
3.054801480310357,2.7560610472476528,3.767522168393084,2.02623321501215,4.153378553299534,-0.021915673021542
3.3179674326580657,3.749231966331516,4.345907760912304,1.750241538784703,1.9383035277687464,-0.3770082221631246
1.255464109571729,1.5988631325528817,4.450350321661219,1.903965088994631,3.6677791802512,-0.0010618098427618
2.375132782168762,2.3441791820146114,4.257364031119411,3.442135906265574,4.198934141146298,-0.0023678020904894
2.941119976355094,2.160029582926492,1.4193509755849223,1.3354577693140102,2.3080459509037308,-0.4181506047643508
3.1691177860862485,4.106055469910393,1.148027358571995,4.144902984951242,2.801731529313629,-0.6335215486941785
3.385055847372801,1.2165440907564795,3.0674853613889663,1.7509226435940717,3.743261300235474,-0.0022929155546002
3.189370822180306,2.8774311890303648,1.6291893625698162,4.109074796918415,3.254097844372567,-0.0575893765724017
2.8097497896645622,4.6155986117179015,1.0885583285778333,4.347563229676888,1.0490410525488283,-6.4671004232517255
2.546544755985355,1.3843066665637909,4.772908898281695,1.8576922880146127,2.6907345280905526,-0.0020536906136909
2.292756336208182,4.783843073357931,3.595333089018898,1.120692260470721,4.530735818112763,-0.450388327375566
3.739284558743048,4.410435625492903,4.5996921118095,3.3791934788343907,4.796936083348903,-0.0318136115550689
1.456698028587922,4.60643453547358,2.6249507764335114,4.380710491048964,3.170729933582018,-0.0616721687616856
4.911163951054521,3.8540852314009855,3.515016636229824,2.632243871383651,3.936436838659153,-0.102109491458353
4.530020521015527,3.619638797064625,1.949441176969532,1.5009765678168558,1.111397165631154,-9.191035755784709
1.0125332058333218,2.7365105060703137,2.2290685791795384,1.4847687712636013,3.099501028219865,-0.0674465419939477
3.781119918592181,1.005921001178891,2.419342784230319,1.6057073592722304,2.136972507107308,-0.0070219945584757
4.905477841864364,2.813001219188552,2.333574760470871,3.4277991327841497,3.3851650426966096,-0.0523645229198768
