rho_c_0,q,A_vec,m,j
1.2460347803266694,1.2401531630720286,3.750433140666373,4.546328242389865,-1.2747532547060303
4.418757309653159,1.660434773928324,4.701036989366488,1.2736049950256758,-27.08200939089304
3.824696336875227,3.062932587030913,4.888650192062834,3.692245692359589,-15.510748935128577
1.7983813383476357,2.6590691172758536,4.088690773491129,1.1529615017817845,-16.958243756293378
4.831209647741934,2.88588752884493,1.9288278382169135,4.164002312392922,-6.458293661987324
1.1233412605626798,4.229771441093676,2.549275357948611,3.619287697762456,-3.3467421457149293
3.7287697267304782,1.4667856986474583,4.07433420908999,4.563093616836337,-4.883480999932608
3.896549159051149,1.5578156552663898,1.882440505500977,1.010253540446917,-11.310637970610616
1.270337187286271,3.5876082766116077,1.6286130634429958,3.126567291189713,-2.373964185524701
3.5610072200248246,2.715132117830001,4.136513363915699,4.285754685451452,-9.33191865567352
3.257099278292468,3.8164691700002726,2.4881707404106934,2.1661813640854843,-14.278353115820485
1.7991464251710303,4.472420726468901,3.712133971309436,1.4998869941561188,-19.914722721093938
4.630631282966377,2.845396312571041,2.556537710168962,3.575333780466317,-9.421467985061623
4.33720166925482,4.9451090523831045,4.696549383827168,4.280294642333605,-23.5337273335704
2.4281914250702994,2.7185524118096893,4.20130700039371,4.863594109209185,-5.702269320630744
2.897993309688766,3.3846210415911724,3.065266086425302,2.99484724273375,-10.03924223765072
2.4901223428582946,4.892996941188764,3.146385067697277,4.630668389015535,-8.278731931037308
3.504748478691561,1.422599628223884,3.737242940578219,1.4965310816774346,-12.45102587871486
3.213132167676188,2.323784901105213,4.749161963277624,2.1109103964169145,-16.798546177091207
