epsilon,p_d,theta,r,Volt
2.8197387687773574,2.072248717254148,1.4853260180578602,2.995437943885685,0.0005564022328627
1.1146828661651784,2.259108573542922,1.266191922160262,2.757243421113231,0.0063624599580362
2.5839826855073342,1.0999496766176644,2.738975677505922,1.691389721099832,-0.010894118499742
1.5911166961269816,1.722738425409253,2.759803619460296,1.9142524741864493,-0.0218201021808971
1.6794475991013964,2.893575744878455,2.9140085566576244,2.940601546125344,-0.0154468767744718
1.776951304126878,2.400900488474924,2.232773475817461,1.245631155372296,-0.0425948625787374
2.19822669942782,2.6116187286315267,1.5827992071655588,2.3647399292548954,-0.0002029250736197
2.8887619972308523,1.2278800466343138,1.358134614790976,1.3879813331425417,0.0037057654417644
1.4884515395410165,2.9094894228840484,1.5378078160730544,2.329544856080445,0.0009453965248892
2.4555475020689705,2.9322845361939502,2.283705118029417,2.912288341374892,-0.0073279320238945
2.2698603213185846,2.868160205676882,1.311599557858974,2.660967133868109,0.0036397467690698
2.7208540973203945,1.067691952366452,1.5376880162033004,2.4792490994314207,0.0001681698737588
2.468112366717256,1.2746552885890503,1.325528086130843,1.4115410806624793,0.0050085174769119
1.4406104203661882,1.3681761036822082,2.4301345934940937,1.3748876587978356,-0.0302818615373715
2.455246241981713,2.236130066349083,2.5365814569766165,1.92805072929653,-0.016035735368849
1.8829226827434076,2.449211721695211,1.347899398355036,2.702834690644343,0.0031321816445061
2.316803433925404,1.6856455068975007,2.812943447480686,1.498555806420362,-0.0244023934848054
1.7610005314080626,2.47182707847338,1.1840870508642611,2.5824756129181243,0.0063165804270034
1.3008054148195218,1.5346140080962083,1.3714979819167203,2.9187320473688847,0.0021817920928103
1.452509250066873,1.5017531239697972,1.4651960411125593,2.478124426668745,0.001412151144401
2.894532853313624,1.758075339325973,2.564329984946893,2.7359517531615483,-0.0054107238076259
1.1236382464659056,1.1270898030419747,1.8277425378115035,1.959949019939584,-0.0052806266711198
2.0950709933174725,2.7897973586399902,1.7473738060057469,2.313673976320225,-0.0034772493484138
2.0706926073491694,2.1983710487862096,2.1720979445022213,2.421424035703505,-0.008151404921625
1.5504986929078974,1.5154802510796124,1.1635072262610044,2.730978577092528,0.004131055206533
2.6960053634957912,1.3853995922305673,1.0420311588994122,2.1532804328438924,0.0044491441152289
1.1323285726810266,2.6126893400087856,1.8317314742428332,2.985703475153297,-0.0053137991054317
1.891347195468751,2.669668680895408,1.183153584638153,1.2789207503819224,0.0259590590156175
2.380827317493301,2.930953298824777,1.60396402880475,2.628770232628727,-0.0004701123206739
2.88697327040948,2.1382399481161363,1.5949618687263414,2.241236314377394,-0.0002835193990068
2.520332824723928,2.14653622412335,2.2520529339166213,2.759909267904999,-0.0056035411599546
1.9523906755104803,1.942199542398788,2.51120161631184,1.3173474222008896,-0.0368484207635542
1.5515089377173648,2.339141106202197,1.2220073657699504,2.9928528047491385,0.004577651363767
2.3049853091714088,1.696871888914956,1.484792812032102,1.057378138929738,0.0045008139290226
1.008942512715511,2.969819653020677,1.5305537975864305,1.6010980947729787,0.0036760884359817
1.7020216265672614,1.9707158305614128,1.253656376417308,1.1848562380134724,0.0204674660191291
1.6181159889639656,2.262203778926488,2.920156577084427,2.7905454348558463,-0.0139379293854185
2.1111084240177376,1.7803636351906793,1.1527199388967515,1.331291283619065,0.0153734616021349
2.9128666883954377,1.9129310868264089,1.320157704533213,2.8483840452513483,0.0015975819866366
1.968636715633588,1.7765833816347272,2.978549061791618,1.9307831590426576,-0.0190083717668488
1.5550642830839458,2.8902660695805524,1.7781174242450273,2.483918184274973,-0.0049343837977832
2.5689689678633765,2.2706570400451187,1.7969604304849145,1.6579633001822858,-0.0057378337755811
1.9609709074146089,2.7590044449429847,1.1933013402685777,2.098915946695219,0.0093676005499053
2.6388899539085067,1.8337139993615204,1.60231275604811,2.0560679396805064,-0.0004121835378874
1.792223342732263,2.289158775479951,2.981664923962528,2.6409185896153424,-0.014387525577781
