n_rho,mom,B,kb,T,M
3.239883277037468,2.6250411964811784,3.636442806015848,1.108029157032631,1.048422471595655,8.504825834357543
4.505151355998768,2.8281754038067835,3.212824248804514,2.296462930018621,3.351208285075334,10.545590533305525
3.598468586359441,3.0103848033386544,1.8499006566525908,1.361879289939984,3.5158104773038668,8.904955902639465
4.015471533669462,3.9028873462038343,3.950379218734312,2.5298044327143328,3.544154654168314,14.697354707995537
2.606351535791908,3.940966171082599,1.53678455329272,3.971148171730828,2.9190625332613243,4.9262253424954565
3.454110799782772,2.3284465270900934,2.19738590445906,3.971480925209077,1.6751775698812263,5.198660795187822
1.2794262080838732,4.567938824293352,1.4185903039151078,4.5609585416810985,1.17059248278381,4.896326176163498
2.0983607060766984,1.2036583451194989,3.894004877544099,3.83887502560414,4.847564979275629,0.6230251254485875
2.586508688774734,4.172806585770678,3.7147633902646273,3.2936357573846142,3.5801485278769007,9.340548594107643
1.1665620548435212,2.460014940398365,4.350395366800035,4.643425200069261,3.4066368403641527,1.6910757962594498
2.699482243591012,1.7921994113885402,1.2068963086481608,1.3943718023790188,2.493150797871019,2.6737607783259385
3.5321756755939644,1.217139417332799,1.274381082262488,2.295516142755887,4.980863597894562,0.5796747913292953
3.3960610361303902,2.833659048033604,4.143732237365208,2.8160110398223583,4.334720893216234,7.17065960576124
4.678601702113866,2.424546345472196,1.6702039300719993,3.3134163111836994,2.048220015055595,6.065234194267294
1.220538203172091,2.923762631725094,2.6181810387982503,2.855089305746446,4.697529772336432,1.8410801818149192
1.1160577443733688,4.880737719382744,2.3861164581702243,4.745334750309363,1.6811521289024154,4.889503395468831
4.630307013841936,2.245027922937963,4.5375139864608,1.4145455582226854,1.7200057130180362,10.390370500864972
4.872479232657323,2.673710730985033,2.0569759619698327,2.7509372881936773,4.351479722058199,5.5969859361702605
2.560355532262481,4.949425864958167,4.780021696940327,1.6409579184611718,2.9314723986964952,12.670934660750008
3.17563441348994,2.057662656831404,3.8621006746580826,4.898634761155572,4.13325622517263,2.440633288227924
3.9424733938084526,2.965771868655644,1.939692228436744,4.941628330998254,4.7583828752706685,2.8048012229550903
1.506094583284442,3.7696308941303993,3.085692980064498,4.276276514203077,4.107329217968843,3.2921270967595886
1.513049684223318,4.850015325681934,3.168763047581489,4.834544238394759,1.3033010626778552,7.227462102248039
3.644440142413612,1.908582587531768,1.5144972373957155,3.407022357634075,1.8190220410726656,3.027773520288663
1.801519800334089,4.322771212698484,4.489754140257441,2.654792170172561,1.1058667153332888,7.787529722454979
2.545402998210556,3.762075437517234,3.4765891334613204,1.9813545671261967,2.5917587485990072,9.459240022054402
1.731728164050224,4.85769507736353,1.6829385298798631,4.544107217876229,1.2829361974824671,7.4519583389295505
3.5363797459376585,2.912836183628495,3.1166679520043727,1.2885027842482484,4.826371137966846,9.24627302333305
2.3688288160688207,1.4658045729335991,3.988572613776041,1.2049273340159896,2.455719503227557,3.3412708130338253
3.285349762370192,2.12949412301675,1.4542465127588384,3.3980821541189568,3.0302774026291672,2.042829662846452
2.4884519820153974,4.258429507085189,2.66865423375435,1.2886177214401378,3.2335217520955624,10.506656331007395
2.7391435426705324,3.622865522840158,4.487339166513915,1.783058159813848,2.0117621226795945,9.921251923244746
2.4228737782043788,1.8756699134840589,2.9177311158281456,4.998022856647994,3.5996167573797533,1.3412842594692915
1.97415758653809,4.147096381449179,1.282726749867174,2.5424720523172533,1.8056967378965256,6.718443906884177
3.783592316672973,2.8687000174523,1.5396034260884153,1.3705430392678897,2.946893005710008,8.663315513231487
4.139429375610934,2.0899657914583583,2.5530580252578767,3.759869008754852,4.146937166646923,2.850193049052396
4.5413932139167965,3.335379730102109,2.2557122457192764,2.612556024700916,1.7697789560385295,14.021277674205011
3.183101194907151,2.727723111723726,2.264594609233707,4.963760520661372,2.8521009897054057,3.5650636104366487
4.717331776851318,1.1952348587515833,3.2979604774122264,4.850391739895339,2.3946880384697304,1.843248270706804
3.519188552982305,1.452213923391799,1.2307268414452746,2.76365080682342,2.14051581983598,1.4987317531028042
2.222352137442482,1.1148127379993005,4.486800620682624,2.967434070399666,4.046627850248836,0.976181545049854
4.808204153042423,3.031536945852596,1.170770773437212,4.390517787187559,4.081198944390618,2.8500253496884094
2.110117538918437,4.951796525150645,4.777919024957411,1.4598758549536757,4.777674886984293,10.42525351227677
3.55791168999036,1.4939104166904102,2.8596099421589667,3.465008574945529,2.745271039523763,2.238538848954476
3.598085176705963,3.8746482870474512,3.90278692135163,1.3273586763543124,2.2401879745712394,13.940247723198508
1.5225953147011029,4.653217691004894,2.300190275549061,4.742660507596151,1.6515530708237112,6.219800695291858
2.997984565577242,4.640496740737075,2.4620751727101644,3.2870456374000496,2.8984808617052717,11.594496974879718
3.147962821964624,1.2689029429471934,2.785062158048308,1.2513456677035086,1.9913290041972949,3.5519793649568525
4.645787509083208,4.518586436929622,2.5012108132865105,2.142174492422996,2.0556805763851624,20.74618667495551
3.8063981447519,4.407997680102972,3.500110505057744,1.3106571172953836,4.247089883402443,16.647784015433572
2.170273798573803,1.4888045452064067,3.37173403895153,1.742784435729784,2.144425530565581,2.8189381469989168
1.685373922998699,1.3246623881524977,4.168085520030072,3.7268706161335934,3.653459700675989,0.8587441465831285
3.5778890305323627,4.890353106609609,4.265302696749646,4.942676925039994,4.299485817056947,13.188207968006882
3.3735878102243264,1.1065446234761702,2.192604337687777,4.131877817459461,4.039285643009139,0.5388822079200112
3.431415700079973,2.579702104728927,2.450753356601007,4.986059337926948,2.891546485626654,3.650668769698584
3.8884370998841393,2.827331989085815,3.6282874801325127,1.5072104519003342,3.876749158558536,10.356417789205413
3.7760054786454944,1.3004351926244913,2.7581938689238106,1.1322590816358598,1.6589859579088322,4.699523841516546
2.535856904197768,3.955050475650982,2.4276472415177563,4.471205002466295,3.933578565974807,4.989170966871159
3.6399486828223786,1.973710533859136,2.5674537477326105,1.7430614486705671,3.438643068164,4.947641966120674
4.0079080040232,2.040905459680068,2.975420959020847,2.1512501392802967,2.6585339788947566,6.432135401319866
1.674766118069125,2.1274968739832048,1.144847359018157,1.409103249722106,3.8886081231585834,1.487128773971169
3.728110251953681,2.550121251287775,3.2795760000747345,1.0307286486590894,2.849311585772086,9.443432895707248
1.59790175652078,2.9735518912011503,2.7914472352807245,3.3478771781388432,3.020745424291665,3.209545999235261
4.366066469096928,2.002297614404384,4.77274241034599,1.5261554241754958,2.342674270684867,8.659195749044937
4.046579914154544,3.0349339379179745,2.9468374273653626,1.4295595417100089,3.7638810453964,11.427623735435107
1.647600343969096,2.1375351792140718,3.529208966076274,1.5795826607078969,4.628464605761395,2.728145096594824
1.2274762990690742,1.6594870651854934,4.367296431161631,2.500372237594667,1.84397977688842,1.868579579949635
4.9520847260669765,3.053308748347082,2.584969686130513,4.039556367082291,2.8275807027969924,9.051332698900207
2.183857711989207,1.7234380040325266,2.311930759072752,2.869187461571054,4.428651053631528,1.1429925372867458
3.4807707423928576,4.217155044041315,2.7395656781933564,3.067596302076232,1.1189344231316425,14.643984176199387
1.5296845083056043,2.2856309295735824,2.377586922517129,2.548968598370449,3.433028924349168,1.9293698772136012
2.1263075974391747,2.814349061173965,4.522553758203843,3.7952766267117912,1.771040771704548,5.718993629370602
3.191795441749332,1.18360846095642,1.2926150312903717,3.2102036125519247,3.05477767706548,0.5846613829665055
3.186853902384134,3.575413826528117,1.5469251835429474,2.115228103064466,3.528045401915924,7.176571487748765
3.7180883588286258,1.5820409319980837,2.3513605844692784,2.308311574597774,3.6552168969292502,2.437459525078578
3.0731619303026143,3.743529329458529,3.046968949271067,1.7763960926786997,4.456623223684149,10.283370490312732
4.6459447123591335,3.4813952475340804,4.586180108964756,1.6443300658606264,3.4873091968301018,16.051416204275707
3.457235937923944,1.0297714405742724,3.521978524095008,1.8869689235134808,3.6952338819501103,1.7010765068750124
4.091006407859815,2.569817825056141,4.968375764618379,1.2890075882735186,4.851598371806377,10.164667806325856
1.9580432950833544,1.714795908431059,2.935140125538549,1.520130703762418,3.5978946954979016,2.437723020853776
2.0305539013579943,4.814011038267967,1.791052255160186,3.178074287158392,1.1719571847242958,9.58622073870924
2.256911486355332,2.043442329888904,1.3933615190218798,1.635260305914414,2.47506357390993,2.7974360155463662
3.65325240743886,1.1628242058103218,4.121074390284976,3.556282509991264,1.0204950751181556,3.6826368411586814
4.97022589830634,3.973048634319228,1.6549476342277178,2.67864366290489,1.596034607351895,18.00488185235912
1.4620109704600703,2.031379072285327,2.4121143920168717,1.7675682121250982,4.9414003816859005,1.510843223687725
4.95928525095339,1.8648872501446387,2.6334254658195317,2.700347110961283,1.5381297802726972,7.659651116924339
2.746356378595577,4.668124265368014,4.408666070472736,4.9566304078917085,2.8089740254016915,11.55264274148436
3.8031825389412894,1.622959274728077,2.3915616800842336,1.5437972004326976,4.7220633672839885,3.0074497518099577
1.3848182208941855,1.4167195071326906,4.879763800809972,2.5575532134122403,1.082727838238839,1.9354565119246216
2.9618474027591923,4.289113445238779,1.0213329542323746,1.0019761804995784,3.094028819925102,11.282626045736937
3.0066464797750667,3.6299926502861295,2.839572732940093,2.175367388984573,1.585642911094313,10.8588544419574
4.996324269091545,4.476549742019352,2.39933619952046,2.742611463522598,1.9805240895274585,21.525189639868323
1.4214289025950166,4.615708855948527,3.0628958697159563,4.725224207024601,2.8399295570001786,5.13829567363369
1.6486898497647315,2.4749121443426607,3.0107509471252487,4.700549639087051,3.7516866760394656,1.628314381658028
3.1010362494072123,4.189066962517325,4.24837948669134,1.8274809728085413,1.005254486606595,12.990448401914689
4.640653598184798,1.0638274974702466,1.7057677146053236,3.4877715346136333,2.928601132822126,0.8679555480238382
4.399558814395259,1.6449232454825546,1.864336764286822,2.841273864048808,1.221170505508736,5.126246975737583
2.066920331246636,3.119303235485169,4.768817727729457,4.301008087698364,3.754777445158472,4.683513728104815
3.152571984022006,1.6299561672013816,2.2493939627883184,4.814957558321423,1.4102236346623145,2.533086915311732
2.196539612836263,2.0064326109428103,4.476457348190037,3.0802210063178688,4.5203521590930045,2.50479209133905
4.830940837451959,2.104417915922512,4.075485159291923,1.7107389108326854,4.524974195275681,8.166895249414388
1.668279877619519,4.784540854042337,3.5978486450284954,2.265489596796347,1.2519236983079085,7.981867850912729
1.3343948063036657,3.429499400547371,1.2079650846785177,2.817963660108072,1.104173942140053,3.97952764400168
3.702677703784239,1.518608437767503,4.79412522855816,4.862318362505057,2.26462897811828,3.256474082467721
2.976592597861272,3.3505490957286588,3.895292354205018,2.2005713988630613,2.6435829432101725,9.7512371631267
4.256076650380965,2.571115621625625,2.882347419713546,4.9886991500142965,1.297866043272113,8.928881418541835
1.8221949585235704,4.374741949481111,3.737582810567437,4.770084592243002,4.265361806966042,5.3096380743978
3.950992724718697,3.536600225858527,4.462034798415564,4.471978003234056,4.386445030425888,9.313407738831394
1.5647787382102254,4.150774206429083,2.292981060263477,1.5685534768381295,3.6866423078543096,6.029287936337021
4.663450747829981,3.291486945554256,4.210138874824958,3.810646439768981,1.5485283993944323,15.072101782357445
4.094195362759264,3.0585788060887333,3.9848608332896034,2.5385606451960534,3.448105904727917,11.066040158991274
3.894990912883576,4.163907606594034,1.7082919314242213,3.519372585181311,1.4390449017588742,14.374704857407336
3.069466730170213,3.6666370804699113,3.070868192868785,3.5566733578613405,4.121992744431177,7.268033317698603
3.7424973599378055,2.688158116976872,3.787475512397582,3.153437722557421,2.4511076247198997,8.713240015191909
1.4898779774415498,4.261708334918764,3.7226417134912206,4.496534987453163,3.356439701835497,4.9669375579845845
2.528952112674828,1.714314102968879,3.610475797051552,3.0340300107889857,4.871051062361962,1.716494305364403
3.850304824561391,1.2546812962176497,1.610388754474021,1.2379853712182096,1.6635859491734482,3.640242068138648
1.1368036497873244,1.4643624165621092,4.945488166763135,4.044457226730882,3.8774477788240422,0.7183948277083319
1.3060270228996913,3.6564585452364833,4.498865165831289,4.563222147654274,4.751209637600804,3.0578481103743287
4.076965968832728,1.8893258456982336,2.258893748436805,4.488807152194436,4.181082248931478,1.721988889605127
3.595687769334066,1.937675321828132,3.494491549896907,4.87028981262849,4.716475389624297,1.996298655059552
3.3869508585726917,2.232781028663635,2.5102284774491044,3.2119452885254005,1.599785881467744,6.028344929975076
2.7415188055738,1.479512966535585,1.1966064974603454,1.0017114935577367,2.072513565158421,2.808906473197302
2.996907999911968,1.7856723134382646,2.565210447807685,3.276922605528532,1.0374952434804676,4.674105995532205
2.337714464319785,2.2070705001179856,2.422479714793651,1.6392512945736346,1.593270960979396,4.990315948252228
2.0219155879314754,4.502551767184098,2.897047219598261,4.755129829984581,3.886434474876232,5.535605367570764
3.856145786522762,2.9208365743462505,1.0494568264501956,2.4265623532116742,1.455430945249439,7.887881125008795
1.6831010062267784,4.942428361955949,4.41934727014411,3.934595920142341,1.2566312673516409,8.316185664620969
3.739880447436312,2.5360901528595736,4.07658934985896,2.582894392232126,1.3087052660210237,9.442940172123215
2.217393652803729,4.934052299800262,2.9894009714268592,3.121132615891081,2.3678806896333167,10.543907762826615
1.874897294929966,3.1519610986325555,4.774375341083313,2.79719018119964,3.491605531406552,5.391077386001622
4.505761106680724,2.3485671016964647,1.228189139201561,1.9207955946283568,3.1306308895357104,4.719507959865315
4.363689382579173,4.97360706488284,4.217527844827909,4.4621860829323765,4.3576267344445965,17.205167473100353
2.875405431963663,4.61253284319306,4.388845175439768,3.381996761411603,3.897518200720053,12.087916988708075
3.0140858806127646,3.94888115228524,3.458389489363338,3.945204839109263,2.734685551991888,10.14858632198553
2.0815787196108047,2.5415545164469235,3.816755270634741,2.543876152072559,3.1098097689604915,4.4517818012677735
4.419834915001161,1.136315093140968,2.627886035520085,3.3925346928751474,1.7930347217764109,2.284805402023173
1.3054285582627836,2.4996247775537164,2.443904024415278,2.868259830419862,3.994655699194187,1.5917189146717723
4.854427966364852,2.738919787940902,4.714357137948633,2.9472522074582987,4.450710598602986,10.037708295595298
1.5333191151361514,2.43691750115999,2.8792579356772103,1.6383229803717052,3.3079430610690936,3.214753953366976
2.424175508357862,1.111370580990187,1.0361219795724073,2.546271913501428,4.310629440261311,0.2816164346855655
4.214299260611796,4.36016860961361,2.8935286086342558,4.243904970976025,4.283981840367634,11.034274843944916
3.735983058911208,1.844254930901256,2.487990473028532,2.299785184345395,1.876925030293635,5.421213352969016
1.770272125551306,3.3094439204486643,4.668170960161451,1.2257841980358632,3.95448720384178,5.838673195746027
3.4765848305377687,3.5880570337313973,3.1178740606902866,1.366421029576116,4.282692059011053,11.940623622796636
4.083988667262425,2.88310678253181,4.719918930040917,1.3758009061604834,2.051099665105203,11.773050098444948
4.643359624478306,4.346368704232475,1.2427028650424372,2.550003209077226,1.067814640476902,19.432030207517112
3.631651841250161,2.716537585704558,3.338734732115328,4.2261979897122455,3.8654524088729874,4.976221432680134
1.7903145747185474,3.239942267647474,4.491673902892732,3.1077332291531388,1.0493695166048438,5.798972726135492
1.453756548648697,4.388056781534159,1.8491603204545568,4.19435086318965,4.413657358086278,2.6297752299261115
2.8861636945305844,4.460097649071212,1.7635460094534623,2.0591587528423725,3.2316770970933617,10.65948979360247
4.375445110766496,3.298439581690105,2.8312958848626595,3.915032174124096,1.5294636139689866,13.210592918386087
1.903569360947888,4.63149773191839,1.0712889009743591,3.672428066495992,1.2706547861857629,6.937744406220362
4.393895921066829,3.1265876199151514,3.0804343314984206,4.374064007950528,2.5269566857227965,9.644919723699395
4.87606668730993,3.813622841396696,1.6351590531670954,3.981072791517896,1.4736248297601824,14.630705692129032
2.416918521592301,2.635810766056333,4.31823148816311,4.159710063860072,1.887599954053808,5.705538678990129
2.53482647396691,4.166191950658489,1.5741268776790411,4.250638120162673,2.724288883953851,5.413994088204209
2.6863169112130745,3.4369041202084496,4.63018182487137,4.111988015356603,4.30894380229047,6.604917070286518
4.790053723685795,1.5012255125850884,1.8928609741219704,1.152815683498705,1.8067781497320947,6.309192554949794
2.149255427297969,3.257594396969179,1.4194268492175204,2.931018180805929,2.000883904235448,4.603599900575521
1.9318024528333195,4.513585527653211,2.9127398697074325,1.7039416353092824,3.303212545969504,8.557683294494915
2.716917690329749,2.086749124813004,3.2881204493531344,3.861564559221825,1.7196816920450533,4.395070943684315
3.354747238694352,4.98449202297315,3.8760183461972297,1.0682476799048182,2.944107130889808,16.721556481839073
2.4272199231141207,1.9826176219547884,4.319387991531311,2.0422251755245218,4.59039481715283,3.478326597183278
2.623777051670188,1.623125821504193,3.296106211996137,4.05162011339249,2.088632621315225,2.3830663478175405
