epsilon,c,Ef,r,omega,omega_0,Pwr
1.2165741234532097,1.4242553662314004,1.010796669190932,1.6637425433413289,1.6676400993541332,3.880928745566978,1.0526552100594715
1.3761742787156064,1.4699032741587017,1.0425533756985668,1.088096839817597,1.7326775106246723,4.414639887509684,0.3615570346490123
1.4307421065926895,1.3392086614157497,1.1108884079103092,1.1894061540483645,1.1528867947714478,4.059670660431881,0.1078248634809184
1.82561912250016,1.7261197517997604,1.040818104309464,1.3003816434774502,1.022122432819743,4.740023231461077,0.057505404500095
1.8367631711199823,1.269196071574566,1.6294676999154536,1.19967190370461,1.9123791857398489,4.787578797254669,1.3449398180904382
1.961611975668668,1.3347726850976525,1.6803034675120905,1.3550909290461963,1.9307955705348112,4.510612566406984,2.8617196704341468
1.1278958851087295,1.618682208932701,1.057075467006816,1.0356835038702594,1.6464469772886965,4.335860307662425,0.2602098762361268
1.5662352549831304,1.187454674876073,1.067863423999929,1.616658260890158,1.191314299731844,4.055117565331333,0.2071674431030665
1.640097047085766,1.7787555815714944,1.159138731274763,1.2498542850376553,1.039200608669224,3.697666160321436,0.1886327906971046
1.4262700399601402,1.7874606827618424,1.184385249165813,1.974860186755755,1.6716565020589296,4.234470870599209,1.9912867543294572
1.4580672567545432,1.426364069046312,1.944705050403123,1.0758570735717927,1.5495563650934712,3.1644050116329585,3.794084735247925
1.4125097801107942,1.1473670929854527,1.7677452547003136,1.2156619177667636,1.3818396759790903,3.0440508500621024,2.1120507514293103
1.4717244232838709,1.5008766894542729,1.9834943998713903,1.8553134714937367,1.6909876732728295,4.73048872630134,2.689329781810495
1.23650438310881,1.1861705526851618,1.0567468594520504,1.4908633807425948,1.123076367159962,4.1868785568070725,0.0916606800935552
1.8126584817665496,1.3018804933989785,1.1629487181686828,1.8478997819957383,1.47452289442435,3.9073914841673982,1.258777243224974
1.6186433990121485,1.0112672131870633,1.6549961728288984,1.9855973790125792,1.5005042669023736,3.16724858518944,6.201223047826431
1.2860278950990265,1.3348163531849484,1.4536407584422837,1.9382676505963417,1.4855149540017931,3.321026762589867,3.571334338339453
1.5860623000805705,1.670082157863823,1.9730222086745788,1.392739826754919,1.4753827251587794,3.836411954005033,2.523969574676718
1.4587188717915138,1.801517457582452,1.7730969855315162,1.8634776203353975,1.399288421408945,4.7658645479056485,1.0694891954175172
1.6632622802284465,1.5603393643886778,1.5912351869034254,1.239787656897978,1.4399225108772933,3.1534299169524065,2.9360047504304023
1.5505424888745776,1.4566450685323369,1.4150668675177442,1.471719721001675,1.3845949165448932,3.89244365927701,0.8610688582585804
1.0409981992952018,1.1175162380894017,1.618189653054784,1.4465184520226,1.1985653879269988,4.61935461236313,0.1391098980843013
1.8171317300628644,1.6747283576724443,1.8662206084859692,1.0044918662497304,1.725164105539783,4.584902128457038,1.2185392561207475
1.4931579575059415,1.9627381953435008,1.0081186470254535,1.2541516848958554,1.4272828823315336,3.114737247659135,1.3863031503268692
1.831859666178268,1.2533152133861796,1.9820351929646691,1.5253347992163624,1.677004610227565,4.901917818556657,1.5444918954311635
1.1517294668125897,1.8621185788528165,1.4328732801656725,1.3483866104674185,1.0329837630062737,3.29076607398838,0.4006633173711253
1.6659783294534178,1.3009217470423875,1.2943863774779656,1.3156670339488703,1.9226387569350256,4.327156695438164,1.593059895095968
1.211074259516908,1.5694742332492884,1.7641775673913704,1.9610889568167384,1.083048303884082,4.439628583430316,0.3815844876186484
1.9104238258773587,1.2249317987519763,1.4289653313400508,1.1537920701195667,1.6835836873549328,4.20155475892116,0.9748835094779238
1.394135358814523,1.0957864936245028,1.6067134029501768,1.4082490176017697,1.6206129413162431,4.040678862242589,1.2038904760621347
1.87924748477055,1.1377870829268617,1.6147265264121993,1.947741732064184,1.4796902134655951,3.6876468119569057,3.262592620384203
1.9526470661144528,1.099255703825326,1.8423307850279536,1.4516861980320726,1.4084540711589186,3.28250689818848,3.27472824218631
1.3243754819464817,1.8390671810444297,1.5411713453657825,1.445497692725915,1.392655661414374,4.071240751712559,0.8891871542006728
1.0175025532047526,1.9447653095844848,1.220950565015702,1.015335884981396,1.9515418154592967,3.475855476912547,2.699519579590103
1.62681171344165,1.5768493433778357,1.7440965164921507,1.8778538391702768,1.087400240900585,4.161698784065584,0.618837742255957
1.4773289084246106,1.7621481851497638,1.6112700193522718,1.7296129819238248,1.919260300518795,4.762635883565122,3.18354044163158
1.054062887321958,1.673384651195938,1.8843120749145976,1.2140315591638535,1.4016637924096993,4.354586838566093,0.5165451626085111
1.6840304811985225,1.3248662892464678,1.3490073140361236,1.1753287393540073,1.556529035550036,4.501447194412502,0.4332965620372554
1.9678024400988328,1.731441624733852,1.7991199444558192,1.3072136565842958,1.9024613432058397,4.213034569733067,5.179071140627193
1.4404400447065,1.9310818142585005,1.9363375210579064,1.5192873625107133,1.5985227277608156,4.484329228020124,2.1367454903136505
1.4739286679972703,1.527457825231453,1.3012547637067544,1.2540869572840267,1.1248227953257737,4.208829077918739,0.1485835964657476
1.7466818412395495,1.2348162522534205,1.703688344862087,1.569028505729957,1.5590973283454477,3.142915471564036,6.877987651671654
1.115347966495369,1.1016441412348814,1.3153449455787083,1.0457425165977852,1.4515833297133924,4.689461189474633,0.1093532366681682
1.346929943389798,1.736497540979956,1.0121846741754557,1.0521564631283051,1.5966308503905164,3.043074659413777,1.6033268256098745
1.675642360233064,1.5093212763762345,1.9270193357003071,1.187818319887664,1.5779651477672851,4.773459356595346,0.8354011993866053
1.547793228054101,1.6202192004009264,1.9886875180869945,1.779130775646229,1.5599858849484065,3.5522376393483617,7.507558702051349
1.7286272757946497,1.2348598874163226,1.9936615631915695,1.1439754941121516,1.6786176145264569,3.6254182736144087,3.4633405334757352
1.4978762926192943,1.52432432788371,1.435747187154837,1.9544986318327973,1.3661634653170405,3.0515670610712835,4.73230819402161
1.5663502376248757,1.1360495934184025,1.1297128413443027,1.9292695542485003,1.6005287814015996,4.567304666680291,0.693930419939344
1.414595741222546,1.7528248422223165,1.3660704640119303,1.728764861297444,1.847487223821552,4.815157464329518,1.726150729623846
1.377178492649509,1.5800504044152848,1.1289015709826866,1.9421266922517209,1.2877073256517355,3.3366853307667523,1.3418430415341438
1.7589882151840353,1.5621463723691469,1.1111201596486062,1.0176408555689838,1.1829912233261406,3.802662623108623,0.1689556018538623
1.4432986150989666,1.945815174926726,1.2826191563279852,1.0798859663775762,1.1200568406018576,3.0389620420363785,0.5576594365313198
1.7837926058491678,1.4897374061415074,1.6489879424938136,1.355486261279949,1.3060443316208863,3.238253515691677,2.0987354815775734
1.4565025164629946,1.6720680395453078,1.548162584396199,1.0859285715035956,1.9970169974438117,4.79305410211675,1.2722779182415551
1.6709583930973628,1.9722868447134527,1.272445567249493,1.007712857868702,1.913297211602131,3.385894938077888,4.994804769523656
1.3577053524012546,1.97662478365168,1.0072949883593425,1.5909342443257724,1.0058871410868957,3.915135224205529,0.1441985907495203
1.1295214809353056,1.2385270839373583,1.006434737676508,1.91731814773558,1.14529303211931,3.295639267671005,0.411670358348168
1.519081290116463,1.849541661845973,1.442937971641648,1.554026130417113,1.6815684685184706,3.7008501385171337,4.005485589525313
1.2615746206613143,1.565560225006546,1.0389783349592183,1.5182618523143163,1.401279471317791,3.080527073618044,1.4013319611529276
1.0286421241738442,1.1877564108276242,1.2679884672926622,1.6279287001173486,1.6621488017834285,3.954518282596452,1.0040022045191337
1.5990084019657087,1.5158116800831158,1.5229134288095256,1.1020797189396645,1.648242533839844,4.099230577978155,1.0636757155208003
1.1099761283980876,1.7394019874519735,1.5907919019353378,1.765307062502035,1.624204861597594,4.188659313940669,1.9973876694181545
1.2046154081272555,1.0466456826034318,1.4872088185130885,1.7594378731054985,1.3314765468304748,4.15784491434006,0.4721366492266993
1.450768272637112,1.5273366221056182,1.961185612236539,1.2084719156142556,1.9292894821915536,4.883672307087816,1.782855255041605
1.7285254435098678,1.768351669363924,1.0571553143128858,1.144686270674328,1.388119917630761,3.240010680331472,0.9476534904854984
1.1268421440623464,1.417714524744604,1.893397644839875,1.068525770537919,1.2499287702763748,3.5161307611884043,0.5730850057232194
1.1777113609345429,1.9487276529205049,1.9703850308588813,1.8914869000952852,1.942032352495844,3.5565474119116347,24.100612461330037
1.191702767932325,1.66708413181908,1.6674677507029143,1.9591492694000867,1.4938326630305754,4.380515054176153,1.537993547929144
1.341565734629281,1.1770634236951167,1.43956003583536,1.7664500510570913,1.050472095316561,4.571449734611826,0.1329243849392543
1.821628503696814,1.5496065631002367,1.8794035039684696,1.060984333326667,1.8669262719212796,3.701609143258053,5.471829549092411
1.0611270539110207,1.0495845425619037,1.348541540730723,1.0354228393974911,1.9384640115793768,3.684076318777716,1.3332383053929866
1.2948594300035488,1.9965512431967167,1.6005857410100344,1.2080381659430106,1.4321687928359794,3.7461691254621776,1.1862606051586777
1.4565166347219587,1.1532586433668452,1.9705196485828016,1.061009758597942,1.6440634791130466,3.650023588201984,1.992409746034589
1.2762550476830066,1.6221011453699496,1.4785464665459769,1.7591195932545325,1.3760956444815815,3.643356380874105,1.6242154283180708
1.880741010462331,1.2852660549493955,1.2585225861353613,1.042565325034373,1.4052559244995488,3.473239567490518,0.6678745702236875
1.725944505986709,1.414203104262958,1.6587273400224476,1.083937236177506,1.1786976967537472,4.307412265428298,0.216538106576928
1.3868740409582672,1.0265843670973964,1.3420705925887968,1.762562780969036,1.4533263993655243,3.077779953953533,2.7478291490864715
1.9027744415370025,1.004865582432719,1.5944858363462655,1.99292385194153,1.4890973805353545,3.739361364857195,2.8726632625073165
1.6474927859523611,1.222510449790842,1.4965141605445114,1.322174602434678,1.0307619067373262,3.4028867292468856,0.3370852993486767
1.270100533615431,1.2143705173101464,1.9225596679330148,1.231786014664386,1.447879993107216,4.091779777404218,0.742304715630617
1.2537044253561862,1.6189908766953898,1.3135577290860985,1.2107634389851605,1.4530579675803788,4.875702565365519,0.2043223706125806
1.097224997163145,1.7633357441663235,1.139438118923429,1.792492193894709,1.0698026659483628,3.520676053842079,0.3498423183186693
1.6408306835503832,1.7543939285999155,1.178706553737327,1.6721105650208266,1.0235545545005875,4.003564304652438,0.2290821103354706
1.1473539024702668,1.4606795210716623,1.9431704809013857,1.173570406961323,1.0491782298327803,4.229449059031396,0.1569668447721265
1.336075873076611,1.2839333221082116,1.948499105730369,1.2815462084793716,1.3165911067470382,4.502295068733008,0.3917818174932433
1.5385764352137388,1.8107007640073152,1.2379864531843647,1.000953479750191,1.043602982547172,3.280711160747762,0.2271154851235223
1.394600007673659,1.0078142002259156,1.8303680520279773,1.4606574753773882,1.4990133136677777,3.0855258822520866,4.016390369965956
1.75363992095776,1.425893396489171,1.4959681536562883,1.099641716831798,1.3268504429759562,4.102636260465227,0.3867778936052479
1.2054994213627903,1.8394494319543844,1.778159463591673,1.1878298921811918,1.682892025400206,3.320671446947074,4.949356573886474
1.0884189804229276,1.449856265811452,1.3088230109052588,1.9492583252650404,1.325415035121194,3.5383896716706635,1.1460742266247317
1.482267737170397,1.973526779497909,1.9709649614467757,1.49564025220789,1.901974356255573,4.678725634990455,4.173216055966915
1.2343932534075694,1.840889103821298,1.8456290905689063,1.7993103094004792,1.882340591608143,4.188147680761149,6.726209774719561
1.2441445362293944,1.7613876772231856,1.303391356584466,1.1149286328403398,1.9304310539794869,3.902106900253593,2.0355848601984863
1.0977222121686014,1.3869168022257758,1.812782138041908,1.119029758233646,1.1537501773487149,3.7491922384124754,0.2871552960636345
1.8185032185590968,1.440538097393532,1.3029412962115852,1.8966785438714235,1.7425204883226484,3.8299688665332936,4.566108021233283
1.997266862715965,1.572140709808663,1.622904493401025,1.6406425564320402,1.3535000049508628,3.9347729917615593,1.679451359829654
1.609453215271336,1.0907581961331665,1.8740444629040125,1.421662424377614,1.662371920270752,4.963170834951992,0.8334507129176535
1.9669856486633388,1.69019449921135,1.617599842334731,1.1433829253432335,1.3688808700683652,4.294244081087393,0.6094566491598659
1.4266564321213155,1.4808479380203836,1.0009819086786662,1.696603909954833,1.235977978459994,4.224605240839383,0.2236419244075874
1.667115752547434,1.1438476456873392,1.7095059475435233,1.7492694614311235,1.933155135872644,4.668180268539466,3.060256273849419
1.9689227131180376,1.789742924131442,1.4274477990711807,1.3324377360510973,1.355522380131169,4.109078861729776,0.7962401786749164
1.9633399094358603,1.193590061070211,1.3877322002693735,1.349386405890849,1.1625635899384124,4.0033935558363005,0.2919430092023039
1.6921129336571727,1.8381191201163156,1.6437677308339382,1.0772283632096389,1.347644328733729,3.116815676859984,2.159790125810489
1.9598446982806796,1.7178832485205071,1.7309099078575096,1.461377427485011,1.5330222514688217,4.989603316378134,0.9804672106419492
1.0412602479013042,1.277106105970837,1.7652838487379825,1.9438921824553912,1.052818081463737,4.0095063609568005,0.3597084424382754
1.9594558976181635,1.6632765885722955,1.58165333073826,1.3207674320073413,1.9621279205843505,4.485460326658186,3.33602756763488
1.8436345210266127,1.183786601616098,1.2814112994478868,1.822760008827352,1.2237183913031275,3.5581430673289747,0.8975221631612449
1.1659224147351703,1.9949520736456736,1.776448142334075,1.9055622766380345,1.6966456887824437,4.477827143759012,3.1372440424506967
1.926981976149587,1.2564386311026805,1.5932092715022557,1.392476026888367,1.7695728397121604,3.839148547975477,3.632553775179437
1.5543784090051922,1.5544911866306856,1.8214195669257125,1.320468506226997,1.4251575340225306,3.30400630433713,3.0592068375769714
1.3790378225900448,1.6799545880575149,1.6842949053974563,1.8326575369267504,1.1279851521136086,4.882409406978645,0.2939558492989992
1.942986700292776,1.6447417750035371,1.817513753851343,1.031776057129376,1.994946193283222,3.837325073944651,6.457640828093355
1.07463704757208,1.6477232059087246,1.0125973704752442,1.8514743563696587,1.9071443978385505,3.2941786673624973,6.626373835002851
1.2959347829345325,1.9163016257953136,1.6939460444969292,1.868836089986145,1.6164305842840356,4.835131879881897,1.6504952108803057
1.134174949130358,1.3022440654419405,1.4550680418869542,1.653888314961742,1.0082636877626965,3.040127585232427,0.5472456620906784
1.858164030447076,1.4308295040873342,1.1395301358030756,1.4407055141677003,1.2433573617800686,3.67328047614904,0.5026028992772428
1.2331054074990653,1.972562373206879,1.0350903261055917,1.5567456552262606,1.9321392654324367,4.508674077760376,1.3387874418018486
1.81329001043908,1.0043992297112876,1.840759189124052,1.4324833527793852,1.3344574268397862,3.89135937441518,0.9421450127672342
1.4729317624034364,1.987553649341969,1.7828163551933738,1.4970256382964848,1.1472835170961213,4.581249774041239,0.3910802461079964
1.347216353066393,1.6865412889545772,1.1820811791596513,1.6138276720117335,1.0771169760145969,3.7526060657309337,0.2792109936409566
1.1888332612707586,1.3448066659717388,1.8627959393388176,1.1092447119036295,1.1627173916582998,4.5477857071381775,0.1398517047173935
1.6716801590872696,1.501471249700729,1.9481450702876248,1.2707939497139034,1.005618178455988,3.368174617855175,0.6171679290722226
1.8168218850422448,1.0531019096601375,1.2204365709974987,1.754553635749904,1.8719012502895969,3.946666969422398,3.095967800523836
1.1281563281082074,1.1272154620004555,1.7699998653694349,1.9119605611067505,1.0826712600276387,4.929358119164292,0.1567255252044663
1.1583547143959678,1.1326647874853393,1.2485676783562365,1.3751660634849048,1.833216084344277,4.126934696871905,0.979097435619426
1.4501742355221123,1.9682639658320285,1.2879628231141165,1.2702916340182062,1.5497840837948416,3.2191440733316767,2.9130563891696037
1.4929402961152158,1.829457375825139,1.9687471182568377,1.4458516180606438,1.2452096901438237,4.956652801216802,0.4206498627683446
1.777997964023786,1.011385598829389,1.0240819340181555,1.884970911529645,1.9224792800907209,3.891581845477578,2.9252713474268046
1.5900091727135637,1.656420936486622,1.8711619963253197,1.976407700935043,1.8597669521123923,3.877321068354333,13.47210611183049
1.6654167523302232,1.958841363701373,1.6889818803713932,1.6632828081911697,1.1006143063661868,3.5118513869984787,1.2793443984358832
1.0140992412095609,1.8884002851470627,1.903948324823538,1.045407447548334,1.8909097916060715,3.533983779699469,5.113652069208353
1.3455803632311365,1.9959941373609635,1.0736601409896207,1.911908504150594,1.6312506178788218,3.972058162202857,1.951136307303923
1.2011714043463615,1.885125292371979,1.8034758972803693,1.0686177826253884,1.1556362826099456,3.797016156125074,0.3671525386801877
1.8847918365848817,1.2614371948563483,1.6183656033084306,1.2353349360888446,1.1822067698513934,3.57417778290129,0.600687207777723
1.3412203571495178,1.8619379303966157,1.758728987087268,1.235561656340261,1.255370007405585,4.498037552016706,0.352462159669319
1.8031611711322213,1.1946518995704314,1.590934701098127,1.7735770175906411,1.61946747116626,4.086058398456837,2.495012051618354
1.3229061542128575,1.9898820182382175,1.667366388935862,1.8167772410083851,1.085830459702357,4.327082519114247,0.4569522288327762
1.5641743481039216,1.8260197832251717,1.1520035849615338,1.4326266272724453,1.631486834010108,4.365733555993155,0.8586413941740715
1.3775675101696714,1.968022549859107,1.6853585752355436,1.371866590257651,1.2635899724343358,4.431240642281326,0.4755853398740873
1.509105069409884,1.9501400241734488,1.5734350751799169,1.300180282386341,1.3301076517003405,4.062551295664807,0.7437338010607925
1.2714413570751,1.7616213253434838,1.1493700128768976,1.1199022938377805,1.6442156825451426,4.4605003132844825,0.3843515356633861
1.3082438307300652,1.1611631409335643,1.698387529204751,1.452125125905745,1.743866411174698,4.120136981105355,1.8434223872273197
1.617856116146423,1.7972630969171088,1.1158767639012463,1.212467365766302,1.902362748513948,3.1730581310574104,7.020354637477886
1.1548419808399233,1.4283072229969471,1.896203755085664,1.869523238930611,1.602479839803637,4.102052587003546,2.816197931623294
1.4322306816033712,1.4769649116731085,1.971693697277308,1.720731129051022,1.0056647130196583,3.135659366653183,1.3407693477048366
1.3277051479436803,1.7357628037211157,1.3193468734250238,1.9803520769174776,1.1690930953922212,3.728905429482768,0.7831162835973117
1.975112605568392,1.4908768590234305,1.6363780277298754,1.6270566756147662,1.3915556037074974,3.2520304655860865,4.392811129319456
1.5166744667412273,1.5163893279837706,1.09684175803805,1.3280620672209915,1.294612580707018,3.1352777090532866,0.8636547835436503
1.5676572302781475,1.9495083932548969,1.6443299153979167,1.6197403320308283,1.1324768960783076,3.1161585256792206,2.1028488907418006
1.811441990596265,1.9774336303540776,1.49340389184077,1.8351906005771068,1.3645162557217403,4.54155822941299,1.1096933326771194
1.6927111022478054,1.26479999181443,1.463802799883054,1.7391021541191714,1.5969664529293246,3.657121528565588,3.2262447041771702
1.3002730605821131,1.6999517902907306,1.957685171948611,1.6148870336655394,1.982782899169928,3.516479468587125,20.10678632780044
1.6966622247693617,1.3979422527304264,1.1186928067601998,1.1681598498816612,1.9235266781314089,3.637834214009401,2.555363598593675
1.2160494608788817,1.01836054074372,1.3751840466442595,1.9842657777382624,1.4619535498693343,4.435702945240093,0.5736267068290182
1.6078248853787134,1.3298535055235012,1.9407389099508587,1.542199815622504,1.097847402626963,3.2826364043791423,1.2724813697571151
1.9215017779022785,1.3737988086367487,1.3368404049420988,1.8831196391413256,1.563618837679626,3.5850328706820918,3.867171944545293
1.7563318651314066,1.0794822527728825,1.7635443653241067,1.0710232775796418,1.260964470520754,3.213286335354507,0.938748398480421
1.882856557917289,1.0694851018646745,1.4217774813223896,1.5024073234764832,1.0351397773363582,4.2628631393800696,0.1511117458596971
1.6090738685429586,1.1712881202210992,1.6211232565125957,1.093172654819834,1.995839042417096,4.584330743532014,1.3560391362407538
1.91933962820194,1.8465134008633095,1.6193426147397445,1.325216337924184,1.2459862678278992,4.109909723750006,0.7003415575564598
1.9644483940301067,1.282356506764232,1.5249666366285284,1.1937093980591345,1.4396394304210791,3.693677114848497,1.121895535245764
1.114349631075727,1.9311575441299549,1.439768015270795,1.764846997921372,1.4090229978403448,4.730830082743379,0.5514860179725639
1.6493059340315646,1.392670473428776,1.358047079052629,1.5790269894247428,1.2072061630511746,3.079080298609064,1.459677993760325
1.0314253023020905,1.0050510787060474,1.8617634027983,1.230520647112312,1.230322101457726,3.8052010100461735,0.310608837942568
1.5564185545712612,1.5232924291147203,1.9223625801572213,1.041557969743788,1.560669433623212,3.3539159703270487,3.041065101398916
1.1615258116137503,1.882635145483586,1.6818503573376562,1.319877579367244,1.8585387247464555,4.573168212719261,1.766601040423694
1.3429689069956203,1.8636321747126157,1.987445461201276,1.260831192014091,1.9262556423249195,4.709770910658666,2.656264661429176
1.086818415000392,1.9125183606814344,1.0807373522236845,1.014388612626547,1.56185691251573,3.169974225184969,1.075403165429264
1.7024124125897333,1.737909249907997,1.5632127207376505,1.637268480227064,1.6411880923502842,4.867222123039535,1.3359867430424492
1.2737540815454418,1.3471269103041132,1.129672626296676,1.0375101158097086,1.613222902548972,3.719552150440329,0.5300185501091693
1.809795441616528,1.1219131787387622,1.2078740169326176,1.315428717860352,1.7009390144157075,3.718709072598568,1.502881416017319
1.1852991150477568,1.954996904497855,1.0180977311235646,1.486595223084091,1.9643002223595636,4.020898813491881,2.184752521880553
1.280281812065069,1.6376059597291537,1.0718895268968214,1.8097338582809657,1.6181815832526163,4.003826409143926,1.259643354764126
1.5946104226903397,1.708760196609823,1.926955667643781,1.5345198136044285,1.5508010415577365,4.03423098522742,3.000419282203509
1.7057891881992082,1.3970047946880553,1.7947741047918786,1.5569410906959802,1.4248829213212315,4.090398031997418,1.4866028445096129
1.9922236891640988,1.3287505745788182,1.9542679402682517,1.072762521282034,1.2666409513415164,4.104328221436739,0.540039206730386
1.8601701838759075,1.9218987603237936,1.4567983579582835,1.138150318885898,1.921003571653736,3.2191255597052435,12.59225610682209
1.9452209892857475,1.8214460994344988,1.8677029461176688,1.1487227104050215,1.6531152892130616,3.6485298634107344,4.5587405939817005
1.5112049678872457,1.7571645800095643,1.6125109681147891,1.2740991057435929,1.907256340040723,3.5260501296281483,8.030840559466546
1.9844736619758296,1.2892637752179987,1.099790889353596,1.3079825997824956,1.0860866644106344,4.470260085806817,0.0872717974131469
1.3669545505170346,1.470780143162104,1.4737206433574963,1.2104438487186893,1.4555939241035871,3.886140937095941,0.7136714127152832
1.3165541931193472,1.062466921525908,1.179555996433347,1.5097634788614522,1.4227412390731264,3.476947157623665,0.7515822751973391
1.2868027119737375,1.1028186684527876,1.1725720264299215,1.7295305247611408,1.8709048266372048,4.276510461519065,1.369660774536996
1.5530507643021574,1.4726820311972992,1.2300762285185065,1.4543854330997186,1.727446135809969,3.1639168051118256,5.53058519477454
1.840885585107075,1.917817461215344,1.0205442183254574,1.425299504651966,1.6761228625081708,4.960203089514314,0.5199230392220094
1.5206315778363662,1.2003509827908936,1.5341385431364305,1.2214900193595204,1.5178811444496478,3.4915484298211323,1.457996571909084
1.051514769536556,1.500087808649324,1.9683222453925355,1.6212263212318612,1.6259233222059988,3.272273886927409,7.230751512766316
1.438894757141298,1.926502003500265,1.6065836823667037,1.5807220631311547,1.9213662703579288,3.096682935447968,29.34038902618568
1.5988026483451678,1.4787365240964818,1.471299326699726,1.5286043719518516,1.240454744501188,4.305981166876503,0.4102533232871002
1.2494307602436583,1.8524052210681297,1.3806807336639584,1.6484104883793098,1.1512358701910457,3.982426431327003,0.4175596466823072
1.8949977625850771,1.4138828620705894,1.0056304661167887,1.4729668729406562,1.5481351280169005,4.237135286899867,0.5844939527948945
1.5648574744635948,1.7537469871861773,1.4166173560273465,1.3619923478042366,1.106485582438741,3.091564508099345,0.9236704191471754
1.273541658936718,1.5210474582979807,1.7314813842316354,1.5560284468853196,1.8316769693014296,3.090537775284578,17.267690213235568
1.7615458509564963,1.9168416288783008,1.8244636386175168,1.8447745936326851,1.637442059111005,3.430140365309463,13.956404335214298
1.0081864252644783,1.7695669919634305,1.6018360069947577,1.7492232865303945,1.2265222563434763,3.486358595642036,1.1705713864700382
1.390637187825945,1.1132045111890865,1.1919065052502107,1.219610122328716,1.3187752224717486,4.2131029029890055,0.1616762915146653
1.4531000202426996,1.863164977603449,1.034093276454139,1.5354768355018191,1.2719605890968944,4.909928674217592,0.1479707263255793
1.2661081295809644,1.556885688607368,1.4323854942336376,1.5124246128651575,1.450692253110764,3.3971740360841687,1.9274479060711531
1.223352495934145,1.7874674067323966,1.6270035408763572,1.606087044394297,1.9300144453049768,3.23749835374698,19.01077921013028
1.8396294932186712,1.905307270965197,1.8772013280919824,1.8454490643629529,1.0621727822615337,3.97826388194968,1.038130629465098
1.7633951218673956,1.5918148699206514,1.9982572636248324,1.858481191618742,1.074381407723815,4.03748611998881,0.9417393119423064
1.4787042226279774,1.1317947811556317,1.3180230007905078,1.8278978483909116,1.33737050688502,4.13505007072337,0.5553151491545528
1.037385271449338,1.0301067850134742,1.4665830454223758,1.716477079716454,1.4641653859405397,4.194632251772325,0.5460578635854612
1.8098409956546315,1.1532569010619689,1.1620792729984275,1.8724492547028253,1.7867021242444012,4.094003343223221,2.291331277509567
1.8545091082946423,1.8656299699720689,1.1217748337454545,1.3039264713160654,1.0522056030712852,4.337506406676035,0.1212220767539806
1.5971253106654153,1.322944833711213,1.7791113793342916,1.2774887963876531,1.82285229045544,4.368154525112738,2.032799019622576
1.635173507140763,1.4442463723076862,1.7799294435695638,1.799962837255276,1.1880721254516802,3.00812071880487,3.46833285832564
1.2467681983087482,1.8972017209304368,1.3322075985396742,1.3931003161127762,1.4778671779414891,3.345616229883269,2.005762088733952
1.7477836303603485,1.910230159714675,1.6015370296667937,1.8420134880220624,1.084550699981521,3.211135539793072,2.0178573409846434
1.5966668885840154,1.367628855930417,1.7868745347221575,1.1272846179771443,1.7668064263716674,3.8898274602585223,2.507596242332259
1.0704093675413966,1.5909340400716796,1.6089100096927882,1.316895614852161,1.0597677605511309,4.785660043212037,0.0851542870560895
1.8338060534740013,1.843157819135553,1.936425996423203,1.495697683815776,1.5046192782109702,4.11594926508277,2.825637623355618
1.3273866576387203,1.2670771706769517,1.9935571630104731,1.0826059189110069,1.8902649268739515,4.543184210312692,1.4382758633009842
1.2975381303321634,1.0070354840748197,1.9800799221944436,1.1652870696351074,1.6605107221557311,4.748381550423118,0.5656754770332124
1.1436604932541652,1.3382222217046922,1.5259480621699817,1.892444332834452,1.3189929640502325,4.538177460358488,0.455137013538155
1.0162671306524849,1.2618057373567062,1.526886684077296,1.850309931244832,1.6164525109358214,4.293530715075368,1.169361387405953
1.3748444797765986,1.912157000295533,1.4822827736930413,1.9956593624459544,1.547117941433347,4.102140160907536,2.649855398416989
1.1762907865918453,1.9971058793279437,1.6635828403951418,1.5194456371966218,1.1195969736965343,3.955174066495093,0.4770837577052285
1.439963806751321,1.5155123616268662,1.8214966552093823,1.1917244878961843,1.1286671298081383,3.4477913775299083,0.6205325525783432
1.9392607196098828,1.078568004133487,1.0974289604373566,1.6239049384200748,1.143974116674887,4.542304235719176,0.1276214911936229
1.910828527188263,1.9222000837886977,1.2383360926641918,1.2007563321650112,1.2397094925626555,4.929359884773612,0.1550835430768083
1.7424564117471597,1.3278246176117694,1.203726601080417,1.313490008533499,1.361731823487811,3.936842867533217,0.4474626755563543
1.8100311391683568,1.949307142676337,1.969778139962826,1.9504021645849297,1.545070903109846,3.2373254945927457,18.98055947649068
1.2115973458874918,1.7693051129518718,1.2713752343913105,1.479772220449192,1.3435039000889388,4.313714692566403,0.366743269577122
1.8382882133930465,1.1275010233982123,1.09394418764041,1.0314346461413846,1.115444649025619,3.5611491284707166,0.1308030174050171
1.3032069765951009,1.141894804453594,1.846706942288423,1.8675169643824103,1.0140554048128885,3.106647533330943,1.0543580654477298
1.6689845630478102,1.1408838756324848,1.8114899088912544,1.6245828729903564,1.7003508557961982,4.621724896384485,1.6927717605610666
1.1513103740508304,1.4520284320879595,1.3951571147424393,1.9465194312918457,1.5450897601176878,3.9895429112026406,1.6080282962362893
1.2598701638244925,1.0389057046667536,1.550630036604077,1.6283986965053208,1.519797160880508,3.4570879397298966,2.006162332958577
1.7747878036645357,1.4895623270024023,1.6256003383620072,1.6352598488082857,1.957640775625597,4.238281302346005,5.7557414055468366
