m,q,h,epsilon,r
4.5664988794755,1.3604459557926818,3.858854695417114,2.4957531081169897,1.3996603366063998
2.266600782110153,2.960654764667288,2.9347499614123813,1.1631304136522496,0.1604982049688509
3.2228954022724694,1.2521420810367885,4.604408044822682,2.8464364194987763,3.801419424256151
4.595827231391766,4.297520535131383,1.819568008804077,1.8552622547188105,0.0230352222137777
2.7056229062505044,1.9412980328734712,3.867401225048492,4.8532734532503135,2.2660613010713404
4.294458862094288,4.693128469563401,1.4079616994946007,4.721650514730568,0.0314986771668417
1.5407340595634138,4.1211500890678,2.9693807486209955,1.1859893629507097,0.1272032337680828
2.758426303901777,3.7682991079743577,2.3446481748244468,1.3520337434248026,0.0604005517042151
1.6275567788493652,1.5323123462715058,2.9496712048087983,4.980531708173219,3.6094605859370823
1.281108863230338,3.266865192621691,1.7742589550308625,2.5368577062528894,0.1859224287321983
1.2029128885050038,2.003591580042251,2.816981418904939,1.990115687278481,1.040983488684836
