m,omega,omega_0,x,E_n
2.559384973812187,1.097299056324652,2.365057229847258,1.032966409250751,4.640888464435533
2.044309851287304,2.809253080712974,1.7431298060609948,1.535637923876756,13.173483070756024
2.745794487704161,2.4918188478679903,1.9355341879130648,1.4381800176365709,14.13499299963444
2.806287525025227,1.882707352801852,2.2430539831132856,1.3315052235524734,10.666858278357472
1.3450998347511312,2.681560048245415,1.5960459628641066,1.6133498477966726,8.523678635881852
2.6737321963745244,2.278975099740264,2.6530858787047062,2.322976462700835,44.12310131896277
2.3449373338444026,2.76795949836672,2.7611378054806464,2.7200626408162427,66.29918538461847
2.507716835592501,1.1842149140211131,2.608522064266685,2.79641182842074,40.23389627316701
2.8705669774618867,1.956700720766491,1.0415122044826493,1.2409312584527965,5.429845931929457
1.4811055783413016,2.614002290841752,2.4678535731498314,1.8458328325511624,16.303636959487694
